timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2014-02-14 14:27:00,2.296,0.02125311450168347,0,-0.11,-0.22,-0.11
2014-02-14 14:32:00,2.144,0.03198534641505248,0,-0.11,-0.22,-0.11
2014-02-14 14:37:00,2.274,0.021518818738438743,0,-0.11,-0.22,-0.11
2014-02-14 14:42:00,2.066,0.0455836258101903,0,-0.11,-0.22,-0.11
2014-02-14 14:47:00,2.35,0.023313162801174573,0,-0.11,-0.22,-0.11
2014-02-14 14:52:00,2.136,0.03298848477039286,0,-0.11,-0.22,-0.11
2014-02-14 14:57:00,2.366,0.02454626672814006,0,-0.11,-0.22,-0.11
2014-02-14 15:02:00,2.252,0.02241973625766018,0,-0.11,-0.22,-0.11
2014-02-14 15:07:00,2.4,0.02758662592591147,0,-0.11,-0.22,-0.11
2014-02-14 15:12:00,2.18,0.027620278919782013,0,-0.11,-0.22,-0.11
2014-02-14 15:17:00,2.352,0.023720418225664064,0,-0.11,-0.22,-0.11
2014-02-14 15:22:00,3.4339999999999997,0.4862893706870063,0,-0.11,-0.22,-0.11
2014-02-14 15:27:00,2.43,0.03496174602283027,0,-0.11,-0.22,-0.11
2014-02-14 15:32:00,2.0340000000000003,0.058791096606220575,0,-0.11,-0.22,-0.11
2014-02-14 15:37:00,2.296,0.026796580552243533,0,-0.11,-0.22,-0.11
2014-02-14 15:42:00,2.052,0.054194295882547545,0,-0.11,-0.22,-0.11
2014-02-14 15:47:00,2.314,0.02717922267129478,0,-0.11,-0.22,-0.11
2014-02-14 15:52:00,2.07,0.05000930276483392,0,-0.11,-0.22,-0.11
2014-02-14 15:57:00,2.4,0.032752608074454015,0,-0.11,-0.22,-0.11
2014-02-14 16:02:00,2.07,0.049930956213137784,0,-0.11,-0.22,-0.11
2014-02-14 16:07:00,3.588,0.5708109052322622,0,-0.11,-0.22,-0.11
2014-02-14 16:12:00,2.1919999999999997,0.03762282605199472,0,-0.11,-0.22,-0.11
2014-02-14 16:17:00,2.3,0.0326493428494552,0,-0.11,-0.22,-0.11
2014-02-14 16:22:00,2.134,0.044361771332373935,0,-0.11,-0.22,-0.11
2014-02-14 16:27:00,2.2840000000000003,0.03255443745594189,0,-0.11,-0.22,-0.11
2014-02-14 16:32:00,2.12,0.046123236956995405,0,-0.11,-0.22,-0.11
2014-02-14 16:37:00,2.35,0.034094466019096804,0,-0.11,-0.22,-0.11
2014-02-14 16:42:00,2.166,0.03959110656801117,0,-0.11,-0.22,-0.11
2014-02-14 16:47:00,2.314,0.03257866398635177,0,-0.11,-0.22,-0.11
2014-02-14 16:52:00,2.186,0.03721143432597605,0,-0.11,-0.22,-0.11
2014-02-14 16:57:00,2.33,0.03292710772371765,0,-0.11,-0.22,-0.11
2014-02-14 17:02:00,2.108,0.04722361911979791,0,-0.11,-0.22,-0.11
2014-02-14 17:07:00,2.3280000000000003,0.032849607800390736,0,-0.11,-0.22,-0.11
2014-02-14 17:12:00,3.4339999999999997,0.4851542522069338,0,-0.11,-0.22,-0.11
2014-02-14 17:17:00,2.424,0.04430287991830382,0,-0.11,-0.22,-0.11
2014-02-14 17:22:00,2.158,0.04510986124356503,0,-0.11,-0.22,-0.11
2014-02-14 17:27:00,2.342,0.0374630579882191,0,-0.11,-0.22,-0.11
2014-02-14 17:32:00,2.056,0.062104968042066375,0,-0.11,-0.22,-0.11
2014-02-14 17:37:00,2.376,0.03962737206685806,0,-0.11,-0.22,-0.11
2014-02-14 17:42:00,2.106,0.05219713843399832,0,-0.11,-0.22,-0.11
2014-02-14 17:47:00,2.408,0.04258379943762345,0,-0.11,-0.22,-0.11
2014-02-14 17:52:00,2.156,0.04466561786560048,0,-0.11,-0.22,-0.11
2014-02-14 17:57:00,2.464,0.049909206190479324,0,-0.11,-0.22,-0.11
2014-02-14 18:02:00,2.224,0.03825585421391643,0,-0.11,-0.22,-0.11
2014-02-14 18:07:00,2.428,0.04454192209150909,0,-0.11,-0.22,-0.11
2014-02-14 18:12:00,2.234,0.037524757560550064,0,-0.11,-0.22,-0.11
2014-02-14 18:17:00,2.408,0.041957565419809086,0,-0.11,-0.22,-0.11
2014-02-14 18:22:00,3.372,0.446181328662545,0,-0.11,-0.22,-0.11
2014-02-14 18:27:00,2.318,0.039980431607571816,0,-0.11,-0.22,-0.11
2014-02-14 18:32:00,2.166,0.047826284410598864,0,-0.11,-0.22,-0.11
2014-02-14 18:37:00,2.386,0.04303229823035803,0,-0.11,-0.22,-0.11
2014-02-14 18:42:00,2.138,0.0512608850548217,0,-0.11,-0.22,-0.11
2014-02-14 18:47:00,2.336,0.04000666171314443,0,-0.11,-0.22,-0.11
2014-02-14 18:52:00,2.23,0.041290904382924536,0,-0.11,-0.22,-0.11
2014-02-14 18:57:00,2.452,0.04988618901861715,0,-0.11,-0.22,-0.11
2014-02-14 19:02:00,2.15,0.04906499896991399,0,-0.11,-0.22,-0.11
2014-02-14 19:07:00,2.386,0.042456996800576685,0,-0.11,-0.22,-0.11
2014-02-14 19:12:00,2.234,0.04062992318802573,0,-0.11,-0.22,-0.11
2014-02-14 19:17:00,2.7319999999999998,0.12122975754165286,0,-0.11,-0.22,-0.11
2014-02-14 19:22:00,2.9160000000000004,0.19695780471671864,0,-0.11,-0.22,-0.11
2014-02-14 19:27:00,2.246,0.042451575825101666,0,-0.11,-0.22,-0.11
