timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2015-08-31 18:22:00,90,0.01570714325364083,0,-0.11,-0.22,-0.11
2015-08-31 18:32:00,80,0.9839060830096378,0,-0.11,-0.22,-0.11
2015-08-31 18:57:00,84,0.9794036907112348,0,-0.11,-0.22,-0.11
2015-08-31 19:07:00,94,0.9624490267532398,0,-0.11,-0.22,-0.11
2015-08-31 19:12:00,90,0.04419937159975864,0,-0.11,-0.22,-0.11
2015-08-31 19:17:00,91,0.4218658564052844,0,-0.11,-0.22,-0.11
2015-08-31 19:47:00,62,0.9758202060316876,0,-0.11,-0.22,-0.11
2015-08-31 20:12:00,96,0.9801219329792024,0,-0.11,-0.22,-0.11
2015-08-31 20:27:00,75,0.9867857595901878,0,-0.11,-0.22,-0.11
2015-08-31 20:42:00,84,0.9702652381304584,0,-0.11,-0.22,-0.11
2015-08-31 20:47:00,86,0.968544417473121,0,-0.11,-0.22,-0.11
2015-08-31 20:52:00,93,0.9522515585512378,0,-0.11,-0.22,-0.11
2015-08-31 21:22:00,69,0.9706575210983606,0,-0.11,-0.22,-0.11
2015-08-31 21:27:00,88,0.8691956700043995,0,-0.11,-0.22,-0.11
2015-08-31 21:32:00,71,0.9788040859282666,0,-0.11,-0.22,-0.11
2015-08-31 21:47:00,74,0.9760454555190881,0,-0.11,-0.22,-0.11
2015-08-31 21:57:00,68,0.9616763892167586,0,-0.11,-0.22,-0.11
2015-08-31 22:07:00,88,0.8641204983017344,0,-0.11,-0.22,-0.11
2015-08-31 22:17:00,71,0.9692276187975408,0,-0.11,-0.22,-0.11
2015-08-31 22:22:00,87,0.9499850915401876,0,-0.11,-0.22,-0.11
2015-08-31 22:27:00,82,0.9762211302208748,0,-0.11,-0.22,-0.11
2015-08-31 23:37:00,68,0.9530173745194936,0,-0.11,-0.22,-0.11
2015-08-31 23:57:00,73,0.965532554094424,0,-0.11,-0.22,-0.11
2015-09-01 00:07:00,69,0.948961207276452,0,-0.11,-0.22,-0.11
2015-09-01 00:12:00,57,0.9759003327629422,0,-0.11,-0.22,-0.11
2015-09-01 00:17:00,43,0.9760445153646738,0,-0.11,-0.22,-0.11
2015-09-01 00:22:00,47,0.9716431499398618,0,-0.11,-0.22,-0.11
2015-09-01 00:47:00,73,0.9567890658304006,0,-0.11,-0.22,-0.11
2015-09-01 00:57:00,78,0.9687098957830406,0,-0.11,-0.22,-0.11
2015-09-01 01:07:00,83,0.9641163617001962,0,-0.11,-0.22,-0.11
2015-09-01 01:32:00,87,0.9440358818649774,0,-0.11,-0.22,-0.11
2015-09-01 01:52:00,77,0.9673846032243492,0,-0.11,-0.22,-0.11
2015-09-01 02:22:00,80,0.9719012549972086,0,-0.11,-0.22,-0.11
2015-09-01 02:37:00,69,0.9426304368304066,0,-0.11,-0.22,-0.11
2015-09-01 02:47:00,63,0.9658939492989292,0,-0.11,-0.22,-0.11
2015-09-01 03:02:00,78,0.9534089384797668,0,-0.11,-0.22,-0.11
2015-09-01 03:27:00,66,0.96195783432911,0,-0.11,-0.22,-0.11
2015-09-01 03:47:00,72,0.9530901511963497,0,-0.11,-0.22,-0.11
2015-09-01 03:52:00,54,0.9650242769990942,0,-0.11,-0.22,-0.11
2015-09-01 04:02:00,73,0.9447280961810705,0,-0.11,-0.22,-0.11
2015-09-01 04:07:00,82,0.9617472294859823,0,-0.11,-0.22,-0.11
2015-09-01 04:22:00,90,0.32018498520470323,0,-0.11,-0.22,-0.11
2015-09-01 04:27:00,92,0.8841677168790921,0,-0.11,-0.22,-0.11
2015-09-01 04:37:00,63,0.9579006316019816,0,-0.11,-0.22,-0.11
2015-09-01 04:52:00,69,0.937221839358751,0,-0.11,-0.22,-0.11
2015-09-01 05:02:00,97,0.9710008965879182,0,-0.11,-0.22,-0.11
2015-09-01 05:12:00,85,0.9591629616443036,0,-0.11,-0.22,-0.11
2015-09-01 05:20:00,86,0.9469625607920984,0,-0.11,-0.22,-0.11
2015-09-01 05:25:00,84,0.9507021080590824,0,-0.11,-0.22,-0.11
2015-09-01 05:30:00,88,0.8763267886930595,0,-0.11,-0.22,-0.11
2015-09-01 05:40:00,78,0.9481237014820084,0,-0.11,-0.22,-0.11
2015-09-01 05:45:00,88,0.8689421284975221,0,-0.11,-0.22,-0.11
2015-09-01 05:50:00,80,0.9614369971985159,0,-0.11,-0.22,-0.11
2015-09-01 06:10:00,75,0.9677350193440168,0,-0.11,-0.22,-0.11
2015-09-01 06:15:00,88,0.8626771900613562,0,-0.11,-0.22,-0.11
2015-09-01 06:20:00,69,0.9325858976634523,0,-0.11,-0.22,-0.11
2015-09-01 06:25:00,84,0.9437096327392648,0,-0.11,-0.22,-0.11
2015-09-01 06:30:00,76,0.962046827624672,0,-0.11,-0.22,-0.11
2015-09-01 06:35:00,84,0.9348778572756716,0,-0.11,-0.22,-0.11
2015-09-01 06:40:00,87,0.9220044767245974,0,-0.11,-0.22,-0.11
2015-09-01 06:45:00,87,0.9130279200473652,0,-0.11,-0.22,-0.11
2015-09-01 06:50:00,67,0.9512831123897482,0,-0.11,-0.22,-0.11
2015-09-01 06:55:00,62,0.9598824679329648,0,-0.11,-0.22,-0.11
2015-09-01 07:00:00,84,0.927510796352376,0,-0.11,-0.22,-0.11
2015-09-01 07:05:00,89,0.6338232776155701,0,-0.11,-0.22,-0.11
2015-09-01 07:10:00,81,0.9547542246505336,0,-0.11,-0.22,-0.11
2015-09-01 07:15:00,84,0.9195071452043452,0,-0.11,-0.22,-0.11
2015-09-01 07:20:00,85,0.9209324502114672,0,-0.11,-0.22,-0.11
2015-09-01 07:25:00,89,0.6380066028632968,0,-0.11,-0.22,-0.11
2015-09-01 07:30:00,81,0.9462441100468318,0,-0.11,-0.22,-0.11
2015-09-01 07:40:00,91,0.6700970580556016,0,-0.11,-0.22,-0.11
2015-09-01 07:45:00,82,0.9406529133331294,0,-0.11,-0.22,-0.11
2015-09-01 07:50:00,94,0.9585508249354344,0,-0.11,-0.22,-0.11
2015-09-01 07:55:00,85,0.9148731580577384,0,-0.11,-0.22,-0.11
2015-09-01 08:00:00,102,0.9687091561494248,0,-0.11,-0.22,-0.11
2015-09-01 08:05:00,76,0.9563673454248398,0,-0.11,-0.22,-0.11
2015-09-01 08:10:00,86,0.9181968183783664,0,-0.11,-0.22,-0.11
2015-09-01 08:15:00,87,0.9042675648965852,0,-0.11,-0.22,-0.11
2015-09-01 08:30:00,83,0.9241117582853492,0,-0.11,-0.22,-0.11
2015-09-01 08:35:00,93,0.9478735927523696,0,-0.11,-0.22,-0.11
2015-09-01 08:40:00,87,0.8969665781714198,0,-0.11,-0.22,-0.11
2015-09-01 08:45:00,80,0.9462618305817228,0,-0.11,-0.22,-0.11
2015-09-01 08:50:00,87,0.8890966804716802,0,-0.11,-0.22,-0.11
2015-09-01 08:55:00,75,0.9527478826283188,0,-0.11,-0.22,-0.11
2015-09-01 09:00:00,75,0.9433743789413224,0,-0.11,-0.22,-0.11
2015-09-01 09:05:00,68,0.9375711684610089,0,-0.11,-0.22,-0.11
2015-09-01 09:10:00,94,0.9471938367094116,0,-0.11,-0.22,-0.11
2015-09-01 09:15:00,77,0.9457387537598676,0,-0.11,-0.22,-0.11
2015-09-01 09:20:00,82,0.9312703015245372,0,-0.11,-0.22,-0.11
2015-09-01 09:25:00,94,0.9386030658823789,0,-0.11,-0.22,-0.11
2015-09-01 09:30:00,78,0.9415131700006032,0,-0.11,-0.22,-0.11
2015-09-01 09:50:00,84,0.9070743133114562,0,-0.11,-0.22,-0.11
2015-09-01 10:05:00,82,0.9225597851508576,0,-0.11,-0.22,-0.11
2015-09-01 10:10:00,100,0.9757928670588696,0,-0.11,-0.22,-0.11
2015-09-01 10:20:00,68,0.9319799030832894,0,-0.11,-0.22,-0.11
2015-09-01 10:35:00,81,0.9232947738862388,0,-0.11,-0.22,-0.11
2015-09-01 10:45:00,93,0.9334202715507351,0,-0.11,-0.22,-0.11
2015-09-01 10:50:00,91,0.7330495891703736,0,-0.11,-0.22,-0.11
2015-09-01 10:55:00,78,0.9351690423286868,0,-0.11,-0.22,-0.11
2015-09-01 10:59:00,77,0.929288021686327,0,-0.11,-0.22,-0.11
2015-09-01 11:05:00,85,0.9082238173551704,0,-0.11,-0.22,-0.11
2015-09-01 11:10:00,84,0.8980667911553761,0,-0.11,-0.22,-0.11
2015-09-01 11:15:00,72,0.9544981416986884,0,-0.11,-0.22,-0.11
2015-09-01 11:25:00,58,0.9710362077951272,0,-0.11,-0.22,-0.11
2015-09-01 11:30:00,80,0.9347150155635456,0,-0.11,-0.22,-0.11
2015-09-01 11:45:00,66,0.95692313227059,0,-0.11,-0.22,-0.11
2015-09-01 11:50:00,86,0.9048664437739912,0,-0.11,-0.22,-0.11
2015-09-01 11:55:00,74,0.9476327209680684,0,-0.11,-0.22,-0.11
2015-09-01 12:00:00,86,0.8968464186373022,0,-0.11,-0.22,-0.11
2015-09-01 12:05:00,71,0.9562699594445656,0,-0.11,-0.22,-0.11
2015-09-01 12:10:00,87,0.8908126454457399,0,-0.11,-0.22,-0.11
2015-09-01 12:25:00,73,0.9409168621621022,0,-0.11,-0.22,-0.11
2015-09-01 12:40:00,76,0.933763748051438,0,-0.11,-0.22,-0.11
2015-09-01 12:45:00,66,0.9494382235998614,0,-0.11,-0.22,-0.11
2015-09-01 12:55:00,68,0.9293572028618096,0,-0.11,-0.22,-0.11
2015-09-01 13:00:00,86,0.8878537077651958,0,-0.11,-0.22,-0.11
2015-09-01 13:10:00,90,0.6435557629192792,0,-0.11,-0.22,-0.11
2015-09-01 13:20:00,83,0.91361550003765,0,-0.11,-0.22,-0.11
2015-09-01 13:35:00,75,0.9319606862310852,0,-0.11,-0.22,-0.11
2015-09-01 13:40:00,84,0.8936054499537892,0,-0.11,-0.22,-0.11
2015-09-01 13:45:00,88,0.8769924273487115,0,-0.11,-0.22,-0.11
2015-09-01 13:50:00,85,0.8851442155523707,0,-0.11,-0.22,-0.11
2015-09-01 13:55:00,92,0.9102104507670796,0,-0.11,-0.22,-0.11
2015-09-01 14:00:00,94,0.9367170368344055,0,-0.11,-0.22,-0.11
2015-09-01 14:05:00,92,0.9008413456893244,0,-0.11,-0.22,-0.11
2015-09-01 14:20:00,77,0.9261314357103602,0,-0.11,-0.22,-0.11
2015-09-01 14:25:00,93,0.9193159232879696,0,-0.11,-0.22,-0.11
2015-09-01 14:35:00,77,0.9176473261264756,0,-0.11,-0.22,-0.11
2015-09-01 14:40:00,73,0.9369654808219328,0,-0.11,-0.22,-0.11
2015-09-01 14:45:00,88,0.8767138467280206,0,-0.11,-0.22,-0.11
2015-09-01 14:50:00,76,0.9163686283792412,0,-0.11,-0.22,-0.11
2015-09-01 14:55:00,93,0.9129938838466783,0,-0.11,-0.22,-0.11
2015-09-01 15:20:00,76,0.9081573286539054,0,-0.11,-0.22,-0.11
2015-09-01 17:15:00,87,0.8841246229341321,0,-0.11,-0.22,-0.11
2015-09-01 17:25:00,90,0.6857439100847008,0,-0.11,-0.22,-0.11
2015-09-01 17:30:00,91,0.7797066467302263,0,-0.11,-0.22,-0.11
2015-09-01 17:35:00,102,0.9650341448625877,0,-0.11,-0.22,-0.11
2015-09-01 17:45:00,75,0.9175397185458376,0,-0.11,-0.22,-0.11
2015-09-01 17:55:00,68,0.9304794791178128,0,-0.11,-0.22,-0.11
2015-09-01 18:10:00,81,0.9300744055751652,0,-0.11,-0.22,-0.11
2015-09-01 18:45:00,93,0.9081893341819376,0,-0.11,-0.22,-0.11
2015-09-01 18:50:00,93,0.8993754542391903,0,-0.11,-0.22,-0.11
2015-09-01 19:00:00,84,0.8985151463020226,0,-0.11,-0.22,-0.11
2015-09-01 19:05:00,87,0.8837496507278408,0,-0.11,-0.22,-0.11
2015-09-01 19:10:00,80,0.9356801666696988,0,-0.11,-0.22,-0.11
2015-09-01 19:20:00,86,0.8840650935523101,0,-0.11,-0.22,-0.11
2015-09-01 19:25:00,67,0.935616626281703,0,-0.11,-0.22,-0.11
2015-09-01 19:30:00,94,0.9159372445282752,0,-0.11,-0.22,-0.11
2015-09-01 19:40:00,79,0.9398247796084628,0,-0.11,-0.22,-0.11
2015-09-01 19:55:00,70,0.9533545705766028,0,-0.11,-0.22,-0.11
2015-09-01 20:00:00,82,0.9229627678263942,0,-0.11,-0.22,-0.11
2015-09-01 20:05:00,85,0.8887884751133901,0,-0.11,-0.22,-0.11
2015-09-01 20:10:00,88,0.8769031938735403,0,-0.11,-0.22,-0.11
2015-09-01 20:20:00,85,0.8809979396193762,0,-0.11,-0.22,-0.11
2015-09-01 20:25:00,72,0.943094708484674,0,-0.11,-0.22,-0.11
2015-09-01 20:30:00,78,0.9253428364067832,0,-0.11,-0.22,-0.11
2015-09-01 20:45:00,79,0.9279018894727136,0,-0.11,-0.22,-0.11
2015-09-01 20:55:00,80,0.9191030905363728,0,-0.11,-0.22,-0.11
2015-09-01 21:05:00,65,0.959281331845844,0,-0.11,-0.22,-0.11
2015-09-01 21:25:00,80,0.9107678331856456,0,-0.11,-0.22,-0.11
2015-09-01 21:40:00,69,0.9337959743604952,0,-0.11,-0.22,-0.11
2015-09-01 22:30:00,91,0.8148522643322403,0,-0.11,-0.22,-0.11
2015-09-01 22:35:00,97,0.9700207974682264,0,-0.11,-0.22,-0.11
2015-09-01 22:40:00,94,0.9164527220355888,0,-0.11,-0.22,-0.11
2015-09-01 22:45:00,96,0.9611853979507988,0,-0.11,-0.22,-0.11
2015-09-01 23:01:00,77,0.9125849516649016,0,-0.11,-0.22,-0.11
2015-09-01 23:05:00,79,0.9119344925702072,0,-0.11,-0.22,-0.11
2015-09-01 23:10:00,78,0.9036631683908659,0,-0.11,-0.22,-0.11
2015-09-01 23:20:00,71,0.946202265348944,0,-0.11,-0.22,-0.11
2015-09-01 23:40:00,88,0.8843039474487805,0,-0.11,-0.22,-0.11
2015-09-02 00:00:00,76,0.9102039156403956,0,-0.11,-0.22,-0.11
2015-09-02 00:05:00,71,0.9377394798349112,0,-0.11,-0.22,-0.11
2015-09-02 00:15:00,64,0.960692538838532,0,-0.11,-0.22,-0.11
2015-09-02 00:20:00,66,0.9428681177327244,0,-0.11,-0.22,-0.11
2015-09-02 00:35:00,74,0.9372549590227506,0,-0.11,-0.22,-0.11
2015-09-02 01:00:00,70,0.933537057968004,0,-0.11,-0.22,-0.11
2015-09-02 01:35:00,75,0.9166204170496198,0,-0.11,-0.22,-0.11
2015-09-02 02:10:00,79,0.9041324101812488,0,-0.11,-0.22,-0.11
2015-09-02 02:25:00,71,0.9253957877249572,0,-0.11,-0.22,-0.11
2015-09-02 02:40:00,74,0.9238391182257552,0,-0.11,-0.22,-0.11
2015-09-02 03:05:00,95,0.9427552560815832,0,-0.11,-0.22,-0.11
2015-09-02 03:10:00,98,0.9650375190257304,0,-0.11,-0.22,-0.11
2015-09-02 03:35:00,92,0.902012133037321,0,-0.11,-0.22,-0.11
2015-09-02 04:15:00,66,0.9370858390300288,0,-0.11,-0.22,-0.11
2015-09-02 04:20:00,67,0.9285662778556876,0,-0.11,-0.22,-0.11
2015-09-02 04:25:00,59,0.9702683494254984,0,-0.11,-0.22,-0.11
2015-09-02 04:30:00,75,0.9078851044855012,0,-0.11,-0.22,-0.11
2015-09-02 04:35:00,90,0.7882879431495661,0,-0.11,-0.22,-0.11
2015-09-02 04:45:00,76,0.8999779237864608,0,-0.11,-0.22,-0.11
2015-09-02 04:50:00,71,0.9216689984249444,0,-0.11,-0.22,-0.11
2015-09-02 05:00:00,87,0.8982067914384079,0,-0.11,-0.22,-0.11
2015-09-02 05:05:00,89,0.8409990548925699,0,-0.11,-0.22,-0.11
2015-09-02 05:15:00,79,0.9056840983714128,0,-0.11,-0.22,-0.11
2015-09-02 05:20:00,77,0.9005059522800127,0,-0.11,-0.22,-0.11
2015-09-02 05:25:00,84,0.914583754112288,0,-0.11,-0.22,-0.11
2015-09-02 05:30:00,84,0.905603817478198,0,-0.11,-0.22,-0.11
2015-09-02 05:35:00,87,0.8925088901634994,0,-0.11,-0.22,-0.11
2015-09-02 05:45:00,93,0.911694785682413,0,-0.11,-0.22,-0.11
2015-09-02 05:50:00,83,0.919951403004766,0,-0.11,-0.22,-0.11
2015-09-02 05:55:00,88,0.8836282515705007,0,-0.11,-0.22,-0.11
2015-09-02 06:00:00,90,0.7961049390659125,0,-0.11,-0.22,-0.11
2015-09-02 06:05:00,89,0.8324939107456838,0,-0.11,-0.22,-0.11
2015-09-02 06:10:00,84,0.8956595009807992,0,-0.11,-0.22,-0.11
2015-09-02 06:15:00,88,0.8711363836498982,0,-0.11,-0.22,-0.11
2015-09-02 06:20:00,95,0.9404835727412246,0,-0.11,-0.22,-0.11
2015-09-02 06:25:00,86,0.8960323160128428,0,-0.11,-0.22,-0.11
2015-09-02 06:30:00,79,0.9053464343595128,0,-0.11,-0.22,-0.11
2015-09-02 06:35:00,89,0.826109426274962,0,-0.11,-0.22,-0.11
2015-09-02 06:40:00,79,0.897338583920832,0,-0.11,-0.22,-0.11
2015-09-02 06:45:00,75,0.908834131464549,0,-0.11,-0.22,-0.11
2015-09-02 06:50:00,84,0.8916038453037386,0,-0.11,-0.22,-0.11
2015-09-02 06:55:00,83,0.9069925815989872,0,-0.11,-0.22,-0.11
2015-09-02 07:00:00,74,0.920162106315288,0,-0.11,-0.22,-0.11
2015-09-02 07:05:00,64,0.95714316653649,0,-0.11,-0.22,-0.11
2015-09-02 07:10:00,75,0.8972828470141068,0,-0.11,-0.22,-0.11
2015-09-02 07:15:00,72,0.9323453008213602,0,-0.11,-0.22,-0.11
2015-09-02 07:20:00,88,0.8689792567126338,0,-0.11,-0.22,-0.11
2015-09-02 07:25:00,76,0.8953457296750942,0,-0.11,-0.22,-0.11
2015-09-02 07:30:00,73,0.9256556326479172,0,-0.11,-0.22,-0.11
2015-09-02 07:35:00,86,0.8960560037935974,0,-0.11,-0.22,-0.11
2015-09-02 07:40:00,87,0.8746447611595748,0,-0.11,-0.22,-0.11
2015-09-02 07:45:00,87,0.8661418016379928,0,-0.11,-0.22,-0.11
2015-09-02 07:50:00,83,0.9054182084708892,0,-0.11,-0.22,-0.11
2015-09-02 07:55:00,88,0.8548570375649154,0,-0.11,-0.22,-0.11
2015-09-02 08:00:00,85,0.8887175538028733,0,-0.11,-0.22,-0.11
2015-09-02 08:05:00,83,0.8968666080850745,0,-0.11,-0.22,-0.11
2015-09-02 08:10:00,86,0.8746092651243156,0,-0.11,-0.22,-0.11
2015-09-02 08:15:00,84,0.8722846842378047,0,-0.11,-0.22,-0.11
2015-09-02 08:20:00,72,0.9238404680642665,0,-0.11,-0.22,-0.11
2015-09-02 08:30:00,81,0.9328342598454952,0,-0.11,-0.22,-0.11
2015-09-02 08:35:00,86,0.8681771527501393,0,-0.11,-0.22,-0.11
2015-09-02 08:45:00,69,0.9423151527936796,0,-0.11,-0.22,-0.11
2015-09-02 08:50:00,57,0.9700681695679906,0,-0.11,-0.22,-0.11
