timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2015-02-26 21:42:53,7,0.0188394352368128,0,-0.11,-0.22,-0.11
2015-02-26 21:47:53,4,0.9646762973341888,0,-0.11,-0.22,-0.11
2015-02-26 21:52:53,14,0.9761303910368996,0,-0.11,-0.22,-0.11
2015-02-26 21:57:53,6,0.4075789814000538,0,-0.11,-0.22,-0.11
2015-02-26 22:02:53,1,0.972681169558952,0,-0.11,-0.22,-0.11
2015-02-26 22:07:53,9,0.8571760541588308,0,-0.11,-0.22,-0.11
2015-02-26 22:12:53,7,0.05870399795761098,0,-0.11,-0.22,-0.11
2015-02-26 22:17:53,11,0.9667078502127876,0,-0.11,-0.22,-0.11
2015-02-26 22:22:53,9,0.8488273881565473,0,-0.11,-0.22,-0.11
2015-02-26 22:27:53,14,0.9669548657586552,0,-0.11,-0.22,-0.11
2015-02-26 22:32:53,7,0.08425794027083114,0,-0.11,-0.22,-0.11
2015-02-26 22:37:53,6,0.430590796276796,0,-0.11,-0.22,-0.11
2015-02-26 22:42:53,6,0.4264072813615487,0,-0.11,-0.22,-0.11
2015-02-26 22:47:53,11,0.9566829594973258,0,-0.11,-0.22,-0.11
2015-02-26 22:52:53,8,0.4410203148880537,0,-0.11,-0.22,-0.11
2015-02-26 22:57:53,13,0.956666490399134,0,-0.11,-0.22,-0.11
2015-02-26 23:02:53,6,0.4373502785515033,0,-0.11,-0.22,-0.11
2015-02-26 23:07:53,6,0.4330991688135089,0,-0.11,-0.22,-0.11
2015-02-26 23:12:53,3,0.9690361052283308,0,-0.11,-0.22,-0.11
2015-02-26 23:17:53,6,0.4343089442024295,0,-0.11,-0.22,-0.11
2015-02-26 23:22:53,5,0.8292371680876605,0,-0.11,-0.22,-0.11
2015-02-26 23:27:53,4,0.9404185264581972,0,-0.11,-0.22,-0.11
2015-02-26 23:32:53,6,0.43410165196859896,0,-0.11,-0.22,-0.11
2015-02-26 23:37:53,5,0.8128798512171455,0,-0.11,-0.22,-0.11
2015-02-26 23:42:53,5,0.8050051218452821,0,-0.11,-0.22,-0.11
2015-02-26 23:47:53,4,0.9200575360542708,0,-0.11,-0.22,-0.11
2015-02-26 23:52:53,2,0.9603194736615556,0,-0.11,-0.22,-0.11
2015-02-26 23:57:53,4,0.9105105086482082,0,-0.11,-0.22,-0.11
2015-02-27 00:02:53,5,0.7911109182033791,0,-0.11,-0.22,-0.11
2015-02-27 00:07:53,5,0.7834538781616532,0,-0.11,-0.22,-0.11
2015-02-27 00:12:53,1,0.9583077670563231,0,-0.11,-0.22,-0.11
2015-02-27 00:17:53,6,0.4475542592401082,0,-0.11,-0.22,-0.11
2015-02-27 00:22:53,3,0.9328327022035576,0,-0.11,-0.22,-0.11
2015-02-27 00:27:53,6,0.44847637832953946,0,-0.11,-0.22,-0.11
2015-02-27 00:32:53,8,0.5227823168340585,0,-0.11,-0.22,-0.11
2015-02-27 00:37:53,3,0.9246438257318048,0,-0.11,-0.22,-0.11
2015-02-27 00:42:53,10,0.9439792238464988,0,-0.11,-0.22,-0.11
2015-02-27 00:47:53,7,0.23254664243511985,0,-0.11,-0.22,-0.11
2015-02-27 00:52:53,3,0.9167882803001296,0,-0.11,-0.22,-0.11
2015-02-27 00:57:53,6,0.4630910979872188,0,-0.11,-0.22,-0.11
2015-02-27 01:02:53,8,0.5319384020252287,0,-0.11,-0.22,-0.11
2015-02-27 01:07:53,11,0.9461940395685986,0,-0.11,-0.22,-0.11
2015-02-27 01:12:53,6,0.4675675772991025,0,-0.11,-0.22,-0.11
2015-02-27 01:17:53,1,0.9483067072097964,0,-0.11,-0.22,-0.11
2015-02-27 01:22:53,2,0.9264863377479696,0,-0.11,-0.22,-0.11
2015-02-27 01:27:53,6,0.4730461043814905,0,-0.11,-0.22,-0.11
2015-02-27 01:32:53,5,0.7736338388712625,0,-0.11,-0.22,-0.11
2015-02-27 01:37:53,5,0.7661515696228578,0,-0.11,-0.22,-0.11
2015-02-27 01:42:53,9,0.8582422817269468,0,-0.11,-0.22,-0.11
2015-02-27 01:47:53,6,0.4720061950433062,0,-0.11,-0.22,-0.11
2015-02-27 01:52:53,2,0.9198636894342356,0,-0.11,-0.22,-0.11
2015-02-27 01:57:53,4,0.8726811250554326,0,-0.11,-0.22,-0.11
2015-02-27 02:02:53,8,0.5643310902749851,0,-0.11,-0.22,-0.11
2015-02-27 02:07:53,8,0.5588537588852567,0,-0.11,-0.22,-0.11
2015-02-27 02:12:53,10,0.9261340102692984,0,-0.11,-0.22,-0.11
2015-02-27 02:17:53,2,0.912288913386566,0,-0.11,-0.22,-0.11
2015-02-27 02:22:53,3,0.8928286775252655,0,-0.11,-0.22,-0.11
2015-02-27 02:27:53,2,0.8983457258749027,0,-0.11,-0.22,-0.11
2015-02-27 02:32:53,2,0.8895521057614086,0,-0.11,-0.22,-0.11
2015-02-27 02:37:53,9,0.8450109783639986,0,-0.11,-0.22,-0.11
2015-02-27 02:42:53,6,0.5120867841525045,0,-0.11,-0.22,-0.11
2015-02-27 02:47:53,5,0.7670657021791039,0,-0.11,-0.22,-0.11
2015-02-27 02:52:53,2,0.8834560170067638,0,-0.11,-0.22,-0.11
2015-02-27 02:57:53,8,0.5819979025734293,0,-0.11,-0.22,-0.11
2015-02-27 03:02:53,0,0.9544008945566144,0,-0.11,-0.22,-0.11
2015-02-27 03:07:53,9,0.8376702740950166,0,-0.11,-0.22,-0.11
2015-02-27 03:12:53,9,0.8294698449529456,0,-0.11,-0.22,-0.11
2015-02-27 03:17:53,1,0.9087197316592328,0,-0.11,-0.22,-0.11
