timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2014-07-06 20:10:00,1.04725631,0.015915811360834378,0,-0.11,-0.22,-0.11
2014-07-06 20:15:00,1.848031311,0.27894367339452164,0,-0.11,-0.22,-0.11
2014-07-06 20:20:00,1.297892074,0.04567737673940851,0,-0.11,-0.22,-0.11
2014-07-06 20:25:00,1.5931510690000001,0.14571421897854722,0,-0.11,-0.22,-0.11
2014-07-06 20:35:00,0.0,0.4352222905327619,0,-0.11,-0.22,-0.11
2014-07-06 20:40:00,0.0,0.4310245222198023,0,-0.11,-0.22,-0.11
2014-07-06 20:45:00,0.0,0.4268687315899721,0,-0.11,-0.22,-0.11
2014-07-06 20:50:00,0.0,0.4227544988664404,0,-0.11,-0.22,-0.11
2014-07-06 20:55:00,0.899700517,0.04509105230817454,0,-0.11,-0.22,-0.11
2014-07-06 21:00:00,0.0,0.4178982747265383,0,-0.11,-0.22,-0.11
2014-07-06 21:05:00,0.0,0.4138737465716409,0,-0.11,-0.22,-0.11
2014-07-06 21:10:00,0.0,0.4098894636982924,0,-0.11,-0.22,-0.11
2014-07-06 21:15:00,0.0,0.4059450236536775,0,-0.11,-0.22,-0.11
2014-07-06 21:20:00,0.0,0.4020400280095088,0,-0.11,-0.22,-0.11
2014-07-06 21:25:00,0.0,0.3981740823217816,0,-0.11,-0.22,-0.11
2014-07-06 21:30:00,0.0,0.3943467960909319,0,-0.11,-0.22,-0.11
2014-07-06 21:35:00,0.0,0.3905577827223905,0,-0.11,-0.22,-0.11
2014-07-06 21:40:00,0.0,0.3868066594875345,0,-0.11,-0.22,-0.11
2014-07-06 21:45:00,0.0,0.3830930474850272,0,-0.11,-0.22,-0.11
2014-07-06 21:50:00,0.0,0.37941657160254494,0,-0.11,-0.22,-0.11
2014-07-06 21:55:00,0.0,0.3757768604788875,0,-0.11,-0.22,-0.11
2014-07-06 22:00:00,0.0,0.3721735464664665,0,-0.11,-0.22,-0.11
2014-07-06 22:05:00,0.0,0.36860626559416987,0,-0.11,-0.22,-0.11
2014-07-06 22:10:00,0.0,0.365074657530596,0,-0.11,-0.22,-0.11
2014-07-06 22:15:00,0.0,0.3615783655476583,0,-0.11,-0.22,-0.11
2014-07-06 22:20:00,0.0,0.3581170364845497,0,-0.11,-0.22,-0.11
2014-07-06 22:25:00,0.0,0.3546903207120721,0,-0.11,-0.22,-0.11
2014-07-06 22:30:00,0.0,0.3512978720973193,0,-0.11,-0.22,-0.11
2014-07-06 22:35:00,0.0,0.3479393479687142,0,-0.11,-0.22,-0.11
2014-07-06 22:40:00,0.0,0.34461440908139496,0,-0.11,-0.22,-0.11
2014-07-06 22:45:00,0.0,0.3413227195829491,0,-0.11,-0.22,-0.11
2014-07-06 22:50:00,0.0,0.33806394697948755,0,-0.11,-0.22,-0.11
2014-07-06 22:55:00,0.0,0.3348377621020606,0,-0.11,-0.22,-0.11
2014-07-06 23:00:00,0.0,0.3316438390734081,0,-0.11,-0.22,-0.11
2014-07-06 23:05:00,0.0,0.3284818552750419,0,-0.11,-0.22,-0.11
2014-07-06 23:10:00,0.0,0.32535149131465946,0,-0.11,-0.22,-0.11
2014-07-06 23:15:00,0.0,0.32225243099388085,0,-0.11,-0.22,-0.11
2014-07-06 23:20:00,0.0,0.31918436127631017,0,-0.11,-0.22,-0.11
2014-07-06 23:25:00,0.0,0.31614697225591504,0,-0.11,-0.22,-0.11
2014-07-06 23:30:00,0.0,0.31313995712572384,0,-0.11,-0.22,-0.11
2014-07-06 23:35:00,0.0,0.31016301214683456,0,-0.11,-0.22,-0.11
2014-07-06 23:40:00,0.0,0.3072158366177343,0,-0.11,-0.22,-0.11
2014-07-06 23:45:00,0.0,0.3042981328439248,0,-0.11,-0.22,-0.11
2014-07-06 23:50:00,0.0,0.30140960610785344,0,-0.11,-0.22,-0.11
2014-07-06 23:55:00,0.0,0.29854996463914324,0,-0.11,-0.22,-0.11
2014-07-07 00:00:00,0.0,0.29571891958511953,0,-0.11,-0.22,-0.11
2014-07-07 00:05:00,0.0,0.2929161849816364,0,-0.11,-0.22,-0.11
2014-07-07 00:10:00,0.0,0.2901414777241881,0,-0.11,-0.22,-0.11
2014-07-07 00:15:00,0.0,0.28739451753931405,0,-0.11,-0.22,-0.11
2014-07-07 00:20:00,0.0,0.2846750269562889,0,-0.11,-0.22,-0.11
2014-07-07 00:25:00,0.0,0.2819827312790941,0,-0.11,-0.22,-0.11
2014-07-07 00:30:00,0.0,0.2793173585586712,0,-0.11,-0.22,-0.11
2014-07-07 00:35:00,0.0,0.2766786395654525,0,-0.11,-0.22,-0.11
2014-07-07 00:40:00,0.0,0.274066307762166,0,-0.11,-0.22,-0.11
2014-07-07 00:45:00,0.0,0.2714800992769121,0,-0.11,-0.22,-0.11
2014-07-07 00:50:00,0.0,0.26891975287651104,0,-0.11,-0.22,-0.11
2014-07-07 00:55:00,0.0,0.266385009940114,0,-0.11,-0.22,-0.11
2014-07-07 01:00:00,0.0,0.2638756144330808,0,-0.11,-0.22,-0.11
2014-07-07 01:05:00,0.0,0.26139131288111805,0,-0.11,-0.22,-0.11
2014-07-07 01:10:00,0.0,0.25893185434467475,0,-0.11,-0.22,-0.11
2014-07-07 01:15:00,0.0,0.25649699039359597,0,-0.11,-0.22,-0.11
2014-07-07 01:20:00,0.0,0.25408647508202803,0,-0.11,-0.22,-0.11
2014-07-07 01:25:00,0.0,0.2517000649235757,0,-0.11,-0.22,-0.11
2014-07-07 01:30:00,0.0,0.24933751886670805,0,-0.11,-0.22,-0.11
2014-07-07 01:35:00,0.0,0.24699859827040904,0,-0.11,-0.22,-0.11
2014-07-07 01:40:00,0.0,0.2446830668800728,0,-0.11,-0.22,-0.11
2014-07-07 01:45:00,0.0,0.2423906908036401,0,-0.11,-0.22,-0.11
2014-07-07 01:50:00,0.0,0.2401212384879716,0,-0.11,-0.22,-0.11
2014-07-07 01:55:00,0.0,0.2378744806954599,0,-0.11,-0.22,-0.11
2014-07-07 02:00:00,0.0,0.2356501904808733,0,-0.11,-0.22,-0.11
2014-07-07 02:05:00,0.0,0.23344814316843265,0,-0.11,-0.22,-0.11
2014-07-07 02:10:00,0.0,0.23126811632911626,0,-0.11,-0.22,-0.11
2014-07-07 02:15:00,0.0,0.2291098897581929,0,-0.11,-0.22,-0.11
2014-07-07 02:20:00,0.0,0.22697324545297906,0,-0.11,-0.22,-0.11
2014-07-07 02:25:00,0.0,0.22485796759081725,0,-0.11,-0.22,-0.11
2014-07-07 02:30:00,0.0,0.22276384250727704,0,-0.11,-0.22,-0.11
2014-07-07 02:35:00,0.0,0.22069065867457244,0,-0.11,-0.22,-0.11
2014-07-07 02:40:00,0.0,0.21863820668019468,0,-0.11,-0.22,-0.11
2014-07-07 02:45:00,0.0,0.21660627920576056,0,-0.11,-0.22,-0.11
2014-07-07 02:50:00,0.0,0.2145946710060712,0,-0.11,-0.22,-0.11
2014-07-07 02:55:00,0.0,0.2126031788883782,0,-0.11,-0.22,-0.11
2014-07-07 03:00:00,0.0,0.2106316016918625,0,-0.11,-0.22,-0.11
2014-07-07 03:05:00,0.0,0.20867974026731195,0,-0.11,-0.22,-0.11
2014-07-07 03:10:00,0.0,0.20674739745700665,0,-0.11,-0.22,-0.11
2014-07-07 03:15:00,0.0,0.2048343780748048,0,-0.11,-0.22,-0.11
2014-07-07 03:20:00,0.0,0.20294048888642466,0,-0.11,-0.22,-0.11
2014-07-07 03:25:00,0.0,0.20106553858992834,0,-0.11,-0.22,-0.11
2014-07-07 03:30:00,0.0,0.19920933779639688,0,-0.11,-0.22,-0.11
2014-07-07 03:35:00,0.0,0.19737169901080115,0,-0.11,-0.22,-0.11
2014-07-07 03:40:00,0.0,0.19555243661306107,0,-0.11,-0.22,-0.11
2014-07-07 03:45:00,0.0,0.1937513668392984,0,-0.11,-0.22,-0.11
2014-07-07 03:50:00,0.0,0.19196830776327345,0,-0.11,-0.22,-0.11
2014-07-07 03:55:00,0.0,0.1902030792780087,0,-0.11,-0.22,-0.11
2014-07-07 04:00:00,0.0,0.18845550307759665,0,-0.11,-0.22,-0.11
2014-07-07 04:05:00,0.0,0.1867254026391886,0,-0.11,-0.22,-0.11
2014-07-07 04:10:00,0.0,0.18501260320516466,0,-0.11,-0.22,-0.11
2014-07-07 04:15:00,0.0,0.1833169317654811,0,-0.11,-0.22,-0.11
2014-07-07 04:20:00,0.0,0.18163821704019426,0,-0.11,-0.22,-0.11
2014-07-07 04:25:00,0.0,0.17997628946216027,0,-0.11,-0.22,-0.11
2014-07-07 04:30:00,0.0,0.17833098115990664,0,-0.11,-0.22,-0.11
2014-07-07 04:35:00,0.0,0.17670212594067555,0,-0.11,-0.22,-0.11
